time_utc,temperature_2m,precipitation,cloud_cover,shortwave_radiation,direct_radiation,diffuse_radiation,solar_elevation,solar_azimuth,horizon_height,direct_radiation_masked,shortwave_radiation_masked,is_shaded
2026-03-31 02:00:00+00:00,2.648,0.0,49.0,0.0,0.0,0.0,-24.188865509707735,48.65138002639367,14.326602982844117,0.0,0.0,True
2026-03-31 03:00:00+00:00,2.398,0.0,48.0,0.0,0.0,0.0,-16.26580765512848,62.19912161612962,18.146514893093773,0.0,0.0,True
2026-03-31 04:00:00+00:00,2.086,0.0,54.25,0.0,0.0,0.0,-7.3303891373522925,74.47633485065415,23.034221018810065,0.0,0.0,True
2026-03-31 05:00:00+00:00,1.799,0.0,61.0,1.0,0.0,1.0,2.4143022229582964,86.085099703553,20.71562095163853,0.0,1.0,True
2026-03-31 06:00:00+00:00,1.537,0.0,69.5,50.0,12.0,38.0,11.824235895836503,97.65843373087006,44.01477087743377,0.0,38.0,True
2026-03-31 07:00:00+00:00,2.95,0.0,62.0,153.0,58.0,95.0,21.12586333080048,109.86775827718725,8.228677582771873,58.0,153.0,False
2026-03-31 08:00:00+00:00,4.3,0.0,66.0,254.0,123.0,131.0,29.70797493532033,123.45104699382694,12.436853420864228,123.0,254.0,False
2026-03-31 09:00:00+00:00,5.55,0.0,69.0,344.0,182.0,162.0,36.9369546292562,139.1589156211944,19.10526994336061,182.0,344.0,False
2026-03-31 10:00:00+00:00,6.5,0.0,79.0,398.0,190.0,208.0,42.0093336157403,157.43707435544673,36.544064691026826,190.0,398.0,False
2026-03-31 11:00:00+00:00,7.3,0.0,90.0,416.0,156.0,260.0,44.095906182625654,177.7605563586077,10.111584825445105,156.0,416.0,False
2026-03-31 12:00:00+00:00,7.85,0.0,100.0,404.0,119.0,285.0,42.762471896939196,198.32893948338963,51.252900029870986,0.0,285.0,True
2026-03-31 13:00:00+00:00,8.1,0.0,85.0,366.0,99.0,267.0,38.295837173506555,217.1600106298822,13.664118523186625,99.0,366.0,False
2026-03-31 14:00:00+00:00,8.15,0.0,69.0,307.0,85.0,222.0,31.481283505248765,233.43059044801777,20.177119902861513,85.0,307.0,False
2026-03-31 15:00:00+00:00,7.9,0.0,54.0,243.0,74.0,169.0,23.151973590910636,247.43485861443372,26.395395334092242,0.0,169.0,True
2026-03-31 16:00:00+00:00,7.25,0.0,52.0,176.0,64.0,112.0,13.979368913641768,259.8968365844281,20.567914760139548,0.0,112.0,True
2026-03-31 17:00:00+00:00,6.3,0.0,49.0,95.0,41.0,54.0,4.5329286688999755,271.56786731703204,11.221884409645865,0.0,54.0,True
2026-03-31 18:00:00+00:00,5.5,0.0,47.0,11.0,5.0,6.0,-5.151124154014277,283.1320694907879,19.567974887565892,0.0,6.0,True
2026-03-31 19:00:00+00:00,4.95,0.0,61.0,0.0,0.0,0.0,-14.205205375235254,295.22625492858435,16.628107749954765,0.0,0.0,True
2026-03-31 20:00:00+00:00,4.55,0.0,75.0,0.0,0.0,0.0,-22.350729271745717,308.4570613455835,20.220504980380394,0.0,0.0,True
2026-03-31 21:00:00+00:00,4.3,0.0,89.0,0.0,0.0,0.0,-29.02648224330877,323.3333697622884,21.290592334809133,0.0,0.0,True
2026-03-31 22:00:00+00:00,4.25,0.0,91.0,0.0,0.0,0.0,-33.57614210968599,340.03521366394034,17.11260513057253,0.0,0.0,True
2026-03-31 23:00:00+00:00,4.4,0.0,93.0,0.0,0.0,0.0,-35.389444631096666,358.073063985859,16.250501681838333,0.0,0.0,True
2026-04-01 00:00:00+00:00,4.5,0.0,95.0,0.0,0.0,0.0,-34.17218480145627,16.249192433086364,22.181836634326224,0.0,0.0,True
2026-04-01 01:00:00+00:00,4.5,0.2,97.0,0.0,0.0,0.0,-30.124043111755096,33.280940117725606,20.841597549244458,0.0,0.0,True
2026-04-01 02:00:00+00:00,4.5,0.2,98.0,0.0,0.0,0.0,-23.81412632879481,48.51900925676557,14.41264398310238,0.0,0.0,True
2026-04-01 03:00:00+00:00,4.7,0.2,100.0,0.0,0.0,0.0,-15.905262416484538,62.03451165554071,18.992610090520742,0.0,0.0,True
2026-04-01 04:00:00+00:00,5.2,0.0,97.0,0.0,0.0,0.0,-6.9806170909288,74.29429157513846,18.912761261134712,0.0,0.0,True
2026-04-01 05:00:00+00:00,5.85,0.0,94.0,1.0,0.0,1.0,2.7388510476675565,85.89443407453916,23.410264378311176,0.0,1.0,True
2026-04-01 06:00:00+00:00,6.7,0.0,91.0,26.0,3.0,23.0,12.16750231969286,97.46557985865928,34.21008001423792,0.0,23.0,True
2026-04-01 07:00:00+00:00,7.8,0.0,93.0,64.0,8.0,56.0,21.477895597792184,109.68073978890936,8.226807397889095,8.0,64.0,False
2026-04-01 08:00:00+00:00,9.05,0.0,95.0,107.0,16.0,91.0,30.073503822840213,123.28446478248713,12.460174930451801,16.0,107.0,False
2026-04-01 09:00:00+00:00,10.1,0.0,97.0,147.0,26.0,121.0,37.318399532237336,139.0398623155561,19.28861203404362,26.0,147.0,False
2026-04-01 10:00:00+00:00,10.9,0.1,97.0,166.0,31.0,135.0,42.401722436394174,157.40587382115916,37.66665991469336,31.0,166.0,False
2026-04-01 11:00:00+00:00,11.5,0.1,96.0,172.0,36.0,136.0,44.4835392034414,177.8512542697258,9.652653395187382,36.0,172.0,False
2026-04-01 12:00:00+00:00,11.95,0.1,96.0,198.0,58.0,140.0,43.1251523381059,198.53564083118903,37.317095161235756,58.0,198.0,False
2026-04-01 13:00:00+00:00,12.3,0.0,97.0,273.0,115.0,158.0,38.62215564998588,217.43948265914466,16.780231649462948,115.0,273.0,False
2026-04-01 14:00:00+00:00,12.45,0.0,99.0,341.0,170.0,171.0,31.772825668440834,233.7397563750423,25.423665684467906,170.0,341.0,False
2026-04-01 15:00:00+00:00,12.25,0.0,100.0,329.0,170.0,159.0,23.417681005601956,247.74956014782907,21.73151860917315,170.0,329.0,False
2026-04-01 16:00:00+00:00,11.55,0.0,83.0,231.0,112.0,119.0,14.229825634284047,260.20798778074686,17.042743338773494,0.0,119.0,True
2026-04-01 17:00:00+00:00,10.45,0.0,65.0,109.0,46.0,63.0,4.773846878128807,271.8736481873225,12.041377142024267,0.0,63.0,True
2026-04-01 18:00:00+00:00,9.35,0.0,48.0,13.0,5.0,8.0,-4.89669120278399,283.4325306086164,17.038092275450005,0.0,8.0,True
2026-04-01 19:00:00+00:00,8.25,0.0,34.0,0.0,0.0,0.0,-13.934402284755858,295.51954839401634,15.601580620942812,0.0,0.0,True
2026-04-01 20:00:00+00:00,7.15,0.0,19.0,0.0,0.0,0.0,-22.054630589827276,308.73569019066696,19.470993387105885,0.0,0.0,True
2026-04-01 21:00:00+00:00,6.25,0.0,5.0,0.0,0.0,0.0,-28.69870813650996,323.580223740783,25.304438025132008,0.0,0.0,True
2026-04-01 22:00:00+00:00,5.6,0.0,32.0,0.0,0.0,0.0,-33.21617684036089,340.22288711106944,17.07319370667542,0.0,0.0,True
2026-04-01 23:00:00+00:00,5.1,0.0,59.0,0.0,0.0,0.0,-35.00564699891783,358.17380262248685,16.23740565907671,0.0,0.0,True
